,Dates,Products,Ratings,Reviews
238,05-Feb-2015,HP Compaq 15-s009TU Notebook,4,This is really a good laptop in 30k price range. I guess it is only available on flipkart. Last 2 days i am using this laptop and didn't find any issue. But the only which is not up to my mark is Keypad. Keys are little small. but overall i am very much satisfied. Just for keys i am giving 4 star otherwise 5 start product.
239,04-Oct-2014,HP Compaq 15-s009TU Notebook,5,"On a lighter side, if you are not buying a laptop from 'chor baazar', this will be the least possible price for this configuration you can get for a reliable brand Laptop. With the latest Generation processor and latest Windows OS, this is the best laptop in market and also only at flipkart. I bought this product 2 months back and I didn't get a slightest of the problems. Light weight, smooth touch-pad, attractive lid texture are add-ons to the machine.  Go for the laptop if you are looking for hassle-free working in office as well as entertainment at home.  Highly Recommended."
240,07-Feb-2015,HP Compaq 15-s009TU Notebook,5,"I just opened it's box & plunged battery, within 5-6 minutes system got ready to use with Windows 8.1 with plenty of apps & futures.   Thanks Compaq HP for making this product, basically I have brought it for my Daughter & within 1-2 days he also learn Windows 8.1, earlier she using Windows 7.   Simply it is one best system for house use & having good RAM4G & 500GB hard disk is sufficient for house use.  I had used DELL all series, Acer & even HP also, never find such fast system.   I have purchase it from Flipkart, on special offer @ only 26500/- and as usual Flipkart given delivery on time before four days..   Packing was very good, inside packing I received on Laptop bag good quality which was not mentioned by Flipkart."
241,09-Aug-2014,HP Compaq 15-s009TU Notebook,5,"This is my first order from flipkart, and they are really good. just delivered in two days .  and coming to laptop it is quite good, good design very glossy look . eye catching design . I thought HP would be display name on the pannel but to my surprice that is Compac C symbol . but seems good overall"
242,26-Mar-2015,HP Compaq 15-s009TU Notebook,5,I got for 24000 appx in big billion day offer. i am loving this laptop. very fast and very good battery life. just upgrading to 8gb ram so i feel much more great experience...
243,25-Mar-2015,HP Compaq 15-s009TU Notebook,1,"I booked this laptop on 8th March, 2015 and got a prompt and speedy delivery on 9th March, 2015, kudos to the logistics team.The product is simply superb and it performs above my expectations. However, at the time of booking I was promised that I ll be given a laptop bag free of cost and the same was not delivered. I took this issue with the Flipkart customer care executive and they were unable to satisfy my query. I am now a distressed victim who has just suffered deficiency in service. So advice to my fellow buyers to read the conditions associated with the product carefully as the offers that appear are very ambiguous.   Bottomline: Flipkart, please carry out your commitments diligently and promptly!!!!"
244,20-Mar-2015,HP Compaq 15-s009TU Notebook,5,very good product only for flip kart i LOVE YOU FLIPKART  soooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo  Gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood
245,18-Mar-2015,HP Compaq 15-s009TU Notebook,3,"dont know whats went wrong but lappy is little bit lagging while using, but its worth with 24k. liked it."
246,18-Mar-2015,HP Compaq 15-s009TU Notebook,5,"I bought this roughly a month back, its a good product. Though it does not have office installed and Mcafee is trialware edition.  On time delivery by flipkart :)"
247,13-Mar-2015,HP Compaq 15-s009TU Notebook,5,yes it's great n the configuration of the laptop is also best ....n the price of the laptop is also quite best ..
248,12-Mar-2015,HP Compaq 15-s009TU Notebook,3,When i call the support team they are not responding and providing the answer that there is no such offer.  What is that backpack?   First time i received such a bad service from Flipkart****
249,12-Mar-2015,HP Compaq 15-s009TU Notebook,5,"I ordered this laptop along with two other accessories on 02nd March 2014, The original delivery of these 3 items were scheduled on 3 different dates. As the laptop was to be given to my daughter as a Birthday gift, I called up Flipkart immediately after ordering and requested that the delivery of all these items be overlapped on the same day i.e. 05th March to surprise her with this Birthday gift. As always in the past, the Flipkart - WS Retail - Ekart combo delivered all the products on 05th March and thus meeting the customer expectations / wishes brilliantly and I can vouch they can easily out beat any MNC on the deliverables ! Thank you ""trio"" for the great co-ordination !!! The packing was fantastic and all the products were ditto as ordered.   My daughter has started using the laptop and once she is familiar, I intend to post another review on the product.  R Kumar"
250,28-Feb-2015,HP Compaq 15-s009TU Notebook,5,"This is the best laptop from HP for low price for who are looking for i3 processor, the price was good and it was low when compared to other companies with the same configuration. From what I observed HP laptops have good battery life, So I recommend this to everyone."
251,27-Feb-2015,HP Compaq 15-s009TU Notebook,5,"Hi friends recently i bought this laptop ,flipkart deliver by next for day delivery option was paying 90 rupees extra with that product for day delivery option how ever packing of the laptop was good and delivered in a next day tat is too excellent by flipkart my rating for delivery product by flipkart 5. As soon as i'll put my reviews after checking perfomance of this laptop."
252,24-Feb-2015,HP Compaq 15-s009TU Notebook,5,"Key Features of HP Compaq 15-s009TU Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win 8.1) (J8C08PA) Intel Core i3 4 GB DDR3 RAM 500 GB HDD Windows 8 Compaq 15-s009tu Notebook PC The HP Compaq 15-s009tu notebook PC is a sleek and elegant laptop that meets all the requirements of an everyday laptop. It boasts an Intel Core i3 processor which allows you to multi-task and comes with Intel HD Graphics 4400 for enhanced visuals.  Performance  This laptop has an Intel Core i3 microprocessor with Intel HD Graphics 4400 and a 4GB DDR3L RAM, making it the ultimate computer for everyday use as it can manage multiple tasks simultaneously.  Operating System  The HP Compaq 15-s009tu laptop comes with Windows 8.1 (64-bit), which is the latest operating system from Microsoft. The operating system comes with a new layout, allowing you to navigate through its compact user interface easily.  Display  This laptop comes with a 15.6-inch diagonal HD BrightView WLED-backlit display with a pixel resolution of 1366x768.  Expansion  The HP Compaq 15-s009tu notebook PC comes with a USB 3.0 port, HDMI output and a headphone and microphone port. You can use the multi-format SD media card reader to expand your memory as well.  Connectivity  WiFi  Bluetooth v4.0 You can connect to the internet easily with this laptop as it comes with a 802.11 b/g/n wireless connection and 10/100 BASE-T Ethernet LAN port. You can also transfer media files with other devices using the laptop's Bluetooth v4.0 feature. Media Devices This laptop has an HP TrueVision HD Webcam with integrated dual digital microphones for video conferencing using Skype. Power The HP Compaq 15-s900tu is powered by a 4-cell Lithium Ion Battery that uses a 65 W AC Adapter for charging."
253,18-Feb-2015,HP Compaq 15-s009TU Notebook,4,"very good product, stylish look, running fabulously thanks to flipkart.com for a good product delivery"
254,12-Feb-2015,HP Compaq 15-s009TU Notebook,5,Thank you Flipkart for this great offer. Good configuration from HP. I received this product next day itslelf.
255,11-Feb-2015,HP Compaq 15-s009TU Notebook,4,The product was nicely packed by flipkart and got delivered in 2 days. At this price the quality of product is very good .
256,04-Feb-2015,HP Compaq 15-s009TU Notebook,5,"With i3 processor and windows 8.1 combined, it becomes an unbelievably fast machine. Can process all kinds of programs and games. NFS Rivals works really well. Flipkart was very fast with very safe packing. I had it delivered in 2 days though I bought it on Big Billion Day"
257,04-Feb-2015,HP Compaq 15-s009TU Notebook,5,"I have bought this laptop on 23.01.2014. Based on my 13 days experience, I can say it is a nice product. The volume of speakers are not up to the mark, however rest of the performance are very good. I am satisfied with this product,excellent product go for it.  Thanks to flipkart for super fast delivery, I got this product with in 2 days."
258,31-Jan-2015,HP Compaq 15-s009TU Notebook,4,Good to use this laptop and having all kind of features which required for any kind of laptop. and having nice experience as well.
259,28-Jan-2015,HP Compaq 15-s009TU Notebook,5,I am completely satisfied with the product and its delivery. Working fine and is upto mark. Till date no problem
260,27-Jan-2015,HP Compaq 15-s009TU Notebook,4,I will split my review into two parts  Part 1 - Flipkart Service - I placed the order for this laptop on 19th Jan and received the product on 20th Jan.  - The product had an issue with OS. I raised a complaint with FK on 21st Jan. I got a call from their technical team on 22nd and was told that there will be another call on 23rd. On 23rd I received another call and was told that i will receive another call on 24th. Well.. finally on 24th the right person called me and I explained the issue to him. He promptly accepted the replacement and I received my replacement laptop on 27th Jan.  Overall I was satisfied with FK service.  Part 2 - Compaq - My previous laptop was a7 year old hp. I did not like the key and touchpad on the compaq - Battery is a simple 4 cell and lasts about 2 hrs - Ram of 4 GB is sufficient for browsing but nothing else.  Overall satisfied with the product as usage is very limited and this is used for family use.
261,19-Jan-2015,HP Compaq 15-s009TU Notebook,3,Today flipkart deliverd Compaq 15-s009tu its ni1ce looking & window 8.1 is good for it tjis is only plus point but there is some negative points  1) batry backup is low only 3 hours 2) when wifi connected lots of time its hang 3)some time its slow so todays my experience its average laptop on this range.
262,19-Jan-2015,HP Compaq 15-s009TU Notebook,2,"product is good, but no bag pack given with this as it is provided by other sellers and brands.the product is value for money and worth buying.."
263,19-Jan-2015,HP Compaq 15-s009TU Notebook,5,"Good looks, finish and is working smooth with a crisp display. Can't comment on battery backup as i have'nt put it to much use."
264,04-Jan-2015,HP Compaq 15-s009TU Notebook,5,"Purchased this laptop for Rs. 27240, worthy price for it's configuration.  If you're looking for budget laptop with top specifications, just but this. Good for everyday office and academic purpose.  My dad uses it every workday for at least 8-10 hours and it works very well!  We were struck with a Xp - Pentium 4 desktop, then this laptop was a major upgrade and it solved many problems. So we love this product."
265,04-Jan-2015,HP Compaq 15-s009TU Notebook,5,[I was really pleased by the delivery of flipkart. [first I was scared to give a lap online but after my few purchages in flipkart I believed and flipkart was awesome.the packing was very good. [coming to lap--its very good for home / basic needs. [booting time is very pleasing [only con is touch pad that lags few times during busy situations [the model is unbeatable with its stylish look and design [I don't go with specifications n price as u can see in website clearly [its a recommended lap for small budget and good specifications [I do suggest my mates to buy this
266,30-Dec-2014,HP Compaq 15-s009TU Notebook,4,"I am using the laptop for 3 months now. Good quality build with overall good performance.  Pros: you can get from other reviews. Cons: TouchPad is really bad. Gets stuck, so I started using a mouse Slow at times but that is to do with Windows 8.1"
267,27-Dec-2014,HP Compaq 15-s009TU Notebook,5,"I bought two units. One is good, other one has display panel problem, flipkart replaced the defective product. the built quality is good, options are good.  HP service is good. their response is very fast.   cons:  no VGA port. only 3 USB ports."
268,26-Dec-2014,HP Compaq 15-s009TU Notebook,5,"Was in the look out for a current gen valur for money laptop for my FIL.Ordered this since it had all the specs which I was looking for.  surprisingly!! it exceeded my expectations on the product, for the price I paid."
269,25-Dec-2014,HP Compaq 15-s009TU Notebook,1,"I Received call today to inform that i will receive call from technician within 2 hours. I was inform to stay home will have to troubleshoot on Laptop. It my Christmas gift from Flipkart.   STILL WAITING FOR CALL.....  Hope you are not too late till i ask for refund,   Selvin Fernandes"
270,25-Dec-2014,HP Compaq 15-s009TU Notebook,3,"I am using this product since 3 months. So far all good.  But you may watch out, its really fragile. Well for this price I guess there is no room for complains.  Key board is not that great, you may want to take extra care with it... I liked the battery back up... 3 Hrs solid back up in performance mode..."
271,20-Dec-2014,HP Compaq 15-s009TU Notebook,4,"Pros : Low Price for decent specification  Good looking, but all plastic body  No heating issues  Working silently  Great keyboard Cons : Touch pad issues, Resposiveness is variable  Bad display - Poor contrast, Colour reproduction, Poor Viewing angles  Loud speaker has low output  No VGA port, only HDMI output. Overall it is a good , reliable product on budget.Can't be a great gaming machine. Good for Office, Browsing, Entertainment."
272,20-Dec-2014,HP Compaq 15-s009TU Notebook,5,Very reasonably priced and excellent laptop for daily use. Bought for my employees of a small start up company. HP offer for 2 year additional wty for discounted amount is also excellent. Worth a buy !
273,20-Dec-2014,HP Compaq 15-s009TU Notebook,4,"I bought this laptop 2 months back. it is light weight , grey color is good. Worth for the Price. Great deliver. packing is good."
274,13-Dec-2014,HP Compaq 15-s009TU Notebook,5,"i was hesitant to buy laptop from Flipkart, but after this purchase my fear went out of the window. Awesome product from every angle. The street price was more than 7k more than with what i got from here. With the warranty and 30 days replacement guarantee i got, there was nothing more i could ask for. Heads off to flipkart for such cool deals."
275,11-Dec-2014,HP Compaq 15-s009TU Notebook,5,"Ordered on 9th Dec and received the product the very next day...amazing fast delivery! Thank you Flipkart!  Regarding this product, got this for my mom; as per initial use it works amazing and the clarity is awesome. Interface is smooth and we are loving it.   For now giving it 5 stars, will update if I find any issues."
276,28-Nov-2014,HP Compaq 15-s009TU Notebook,5,"Hi Brought this LAP a month back @ 28500. After all good experience along this month, I am very happy to share my review. First and formost, This is the best ever LAPPY at this price and with unbeatable configuration.  Pros : 1. Stylish design, 2. Super lookings, 3. Flexible keyboard (with numeric keyboard, note that most of the lap's wont have it), 4. Faster USB port, 5. faster WIFI,  Cons : I didnt font any.  Final word: This is the best LAP in this range"
277,12-Nov-2014,HP Compaq 15-s009TU Notebook,4,"After a long survey both online and offline and spending almost 2 weeks, Tons of thanks to Flipkart for delivering it a day earlier then as promised. And their it was the best laptop with Original Windows and a 4th Gen i3 processor. Its a sleek, decent, and daily use laptop with a reliability of the Brand HP.   Major feature of the Machine.  a. Sleek and Light weight (even after attaching batteries). b. Shinny glossy front. c. Nice dark keyboard with a large track pad (Ordinary thing) d. Orginal Win 8.1 e. i 3 processor for less than 28k.  Major Drawback.  If you visit to HP's official site you ll find that they also offer a 2 GB Nvidia 840 Graphic Card in this model but i think they have different configuration for Indian user. An other drawback can be shorter power cable (Cost cutting).  All together the system is good for daily use, and could be satisfactory for a rookie gamer."
278,02-Nov-2014,HP Compaq 15-s009TU Notebook,4,"Go For it without a second thought.Amazing looks and so is the processing.!!!  No other Company is offering this configuration at this price range.  Nice keys, glossy looks, light weight, nice display, nice sound.  Only con I found till now is no backlit keyboard which makes difficult to work at night.  But no regret at this price range. !!!"
279,27-Oct-2014,HP Compaq 15-s009TU Notebook,5,"simply i will say ""waoo"". what a product & quality,i have seached whole market but it was nor available neither the same specification what i got was available @ 27 K & i had fall in love with my lappy.Simply beautiful,as well as the flipkart packing is also too good,we can rely upon them but only de-merit is that they do not provide any free complimentary gifts such as laptop bag,mouse etc."
280,20-Oct-2014,HP Compaq 15-s009TU Notebook,5,Nice laptop in 29K with  Ci3 4GB Ram 500GB HDD Win 8.1 nice battery back up with average sound which suits this pricing Using this laptop from past 7 days hassle free operation and not facing any issues.  And flipkart one day delivery made me feel wow.... Hats off to flipkart.
281,18-Oct-2014,HP Compaq 15-s009TU Notebook,4,Was looking for a laptop and bought this one after reading lot of reviews. Best laptop for this price. Exchanged my old one and got it for a good deal. Go for it if you are looking for a laptop for day to day usage. Will not disappoint you.  Flipkart delivered the product in three days and as usual the packaging was great.
282,18-Oct-2014,HP Compaq 15-s009TU Notebook,5,Even in Diwali time flipkart have delivered it on time.. Thanks to flipkart  The product is value for money. the laptop performance and speed is very good.
283,18-Oct-2014,HP Compaq 15-s009TU Notebook,3,"I am happy with the offer price and quality of the product need to be used, i have got only 2 days before.   Delivery is too long,User guide manual is only given in a single sheet, not even a small book."
284,17-Oct-2014,HP Compaq 15-s009TU Notebook,4,"Product meets a good spec, makes you feel happy for the look also.  The keyboard edges are a bit weak and will feel like material not very strong. Despite of these dissappointments, so far does a decent average performance.  Worth buying if you get this below 26K"
285,15-Oct-2014,HP Compaq 15-s009TU Notebook,4,i didn't get separate OS CD its looking good and its worth fr money. but i don't like the Compaq symbol in my lap i expected HP on it i didn't get cash back still.i bought this before 3 months
286,10-Oct-2014,HP Compaq 15-s009TU Notebook,5,Brought this laptop under exchange scheme for my old Compaq laptop. Just for 23k. I think at this price i cant get more then this.
287,04-Oct-2014,HP Compaq 15-s009TU Notebook,5,"Bought a month ago and working really well. Earlier had some issues with touchpad but downloaded the drivers from HP website and after that it is working well... Apart from this, no issues at all.... Working smooth as butter."
288,04-Oct-2014,HP Compaq 15-s009TU Notebook,5,Excellent laptop for the price. Glossy finish; excellent build and good battery backup as well. HP has produced a gem here at this price. I was thinking whether to buy Compaq but after looking at it and knowing it's HP's product with warranty/service provided by HP would advice others to go for Compaq without second thought
289,04-Oct-2014,HP Compaq 15-s009TU Notebook,5,I have used Compaq long back and absolutely loved it. But later it disappeared from the market. I saw it on Flipkart and didnt think twice before buying this for my family. I must say I am not disappointed at all. The laptop handles the day to day activities without any load. The preloaded Win 8.1 is a boon for my parents who can't hunt for a OS. The 15 inch screen is good. I think and the look and feel of the body could have been better as i am not a fan of the plastic body. But cant complain at this price point.  Overall a good budget laptop for my parents. Thanks to Flipkart for getting Compaq back.
290,12-Sep-2014,HP Compaq 15-s009TU Notebook,2,this laptop is value for money. delivered in time by flipkart. it boot up reasonably fast. No Windows CD inside and there is no Office software included.  the cons are the feel of the body is plastic and it slows down when antivirus scan is on. so far no problem seen
291,26-Aug-2014,HP Compaq 15-s009TU Notebook,3,i needed a new laptop of cost around 30k . This is an amazing product . The only downside being the cheating nature of flipkart. The The mrp on the box of the product was 32k. On flipkart's site it was listed at 35k. After sale I got the product for 29k. Listing for 35k when the mrp is 32k of a product so as to give a false sense of satisfaction to the customer is very petty and cheap tactics by flipkart. This is not the first time that I was cheated by flipkart . It has happened on a variety of occasions. Please do check the mrp of the product when buying them from flipkart or other retailers .
292,21-Aug-2014,HP Compaq 15-s009TU Notebook,1,DELIVERY BOY WILL NOT OPEN THE PARCEL AND EVEN SHOW THE CONTENT. BUY ONLY IF YOU ARE READY FOR GETTING BLIND DELIVERY. ALSO DIFFERENCE BETWEEN HP AND COMPAQ IS BIG MYSTERY. THIS SERIES IS NOT AVAILABLE IN MARKET AND NO BODY AT FLIPCART CAN EXPLAIN THIS. WONDER IF THIS IS OBSOLETE MATERIAL AND FLIPCART HAS BOUGHT OLD MODEL TO SELL IN INDIA.
293,28-Jan-2015,HP Compaq 15-s104TU Notebook,4,"Pros: WIndows 8.1 Genuine PreLoaded, TB HDD, High speed Intel Processor, 4 GB DDR3 RAM. Good performance, Sturdy looks. Videos and Gaming: Very Good Performance.  Cons: 1. A bit heavy but nobody is placing laptops on ""laps"" right? ! So this nullifies.   2. Battery backup could have been better. But with good quality adapter the charging time is less.   Overall:"
294,14-Mar-2015,HP Compaq 15-s104TU Notebook,4,Pros  very much responsive sound is too good bigger screen display is nice Cheap  Cons key board is little uncomfrtble heavy dust attractive
295,12-Mar-2015,HP Compaq 15-s104TU Notebook,5,"I Ordered This Laptop on 12th February And got it on 14th February. But it was defective.So i asked for a replacement.And they Rejected the replacement.So i tried again and this time they confirmed the replacement on 18th Feb and it got delivered on 19th.And this time the product was working.It is really fast.And the Graphics Are good enough to play G.T.A San Andreas At Full Resolution Without Lags. Battery Backup Is also very good, I would suggest everyone to buy this laptop if you are looking for a good laptop at a good price point."
296,26-Jan-2015,HP Compaq 15-s104TU Notebook,5,Its the best deal as compare to other brands. Everything works perfect. But I think in one area this laptop is not upto the mark and that is its keyboard which could be better. It does not mean that keyboard is too bad. Its good but could have been better.
297,20-Jan-2015,HP Compaq 15-s104TU Notebook,5,Very nice product and worth the price. No doubts over performance. Perfect for office and home use. Have no regrets on purchase. Now lets see the performance over a period of time.
298,20-Dec-2014,HP Compaq 15-s104TU Notebook,1,In title it has mentioned core i3 4th gen In spec it has mentioned core i7 If i ordered i will get core i7 ?? Whats wrong with flipkart ? Update the product and give for sale. Dont fool the customer.
299,29-Jan-2015,HP Compaq 15-s104TU Notebook,5,nice and bst lptop go for it...i just love it...i will update my review...now i m using it from just 5 days...every thing is working nice prfctly..... very very very nice product in this price range...  after one month  working nice .... every things works properly... just u need to buy a antivirus... go with kaspersky antivirus... a nice product in 30000....
300,23-Mar-2015,HP Compaq 15-s104TU Notebook,4,"Bought through FK 1 day delivery (extra 90 Rs) and got it the next day.  Windows 8.1, 1 TB HDD, core i3, 4GB RAM for a decent 30K, good deal.  Keyboard could have been designed little better."
301,14-Mar-2015,HP Compaq 15-s104TU Notebook,4,"It is a value for maoney product, the delivery by flipkart always amazes me as they are the fastest and most reliable in terms of delivery. this seems to be a quality product and i am very satisfied with it as of now, however time will tellm, as per the longevity is concerned. Thanks!"
302,03-Mar-2015,HP Compaq 15-s104TU Notebook,1,Flipkart sell Defective laptops and Custormer Service worst.I will never buy anything from flipkart. At the time I call Custormer Service count down has begun 24 Hours 48 Hours. forwarding call to each other. very frustrated. every time i need to explain the problem to them. My Rs.30300 gone.
303,21-Feb-2015,HP Compaq 15-s104TU Notebook,5,"I am Highly satisfied by this product. If you are looking for mid range laptop, then this can be your option."
304,14-Jan-2015,HP Compaq 15-s104TU Notebook,5,"We love HP for its sleekly designed laptops that provide comfortable keyboards and touchpads. The company's wide selection ranges from 15-inch convertibles to big-screen multimedia systems, offering something for everyone regardless of budget."
305,29-Dec-2014,HP Compaq 15-s104TU Notebook,5,very nice of the 4G laptop............................................................................................................................................................................................................................................................................................................................
306,09-Oct-2014,HP 1000-1b10AU Notebook,1,"I purchased this product  HP 1000-1b10AU Notebook (APU Dual Core A4/ 2GB/ 500GB/ Free DOS) (K5B65PA).  Got delivery on next day. No doubt the service provided by the flipkart is excellent.  Now regarding the product, the brightness adjustment keys and sound adjustments keys are not working properly, also it gets heated up within very short span of time. So i decided to return the product."
307,22-Oct-2014,HP 1000-1b10AU Notebook,3,"Overall it is a good product in the price range under 20,000/-.   I am using it for past 10 days, and found no problem at all, though I have bought it in Rs. 20,000/- HP authorized store."
308,04-Oct-2014,HP 1000-1b10AU Notebook,5,Have purchased this laptop last week through Flipkart and received the product next Day itself.   Reasons to buy this Value for Money Laptop :  - Laptop looks very stylish and sturdy - Good Configuration at this price  - Battery life is very good - sound output excellent - No heating Problem - HD Screen  - Amazing Laptop for Everyday use  I have a very positive experience with this Laptop and it's surely a wonderful product to buy.
309,22-Dec-2014,HP 1000-1b10AU Notebook,5,"i was looking for a small notebook for my minimal needs without any gaming needs and at budget price...hp notebook was right choice for me..it suits all my needs of ppt presentations, no hangups,..till date i am happy with the product..."
310,01-Dec-2014,HP 1000-1b10AU Notebook,5,"Price should be around 16000 rs only Many other sites offering at this price , but i want to buy from flipcart only and from WS retail only as i trust them So kindly decrease price want to buy 2 of them Thank you Trust only you flipkart"
311,30-Nov-2014,HP 1000-1b10AU Notebook,5,"i've bought this product few days ago from flipkart...the delivery was awesome always, they always deliver before their expected date. if u all r searching for a lappy in price range upto 20000 then i could say that this is the best lappy...fast performance and its look is also very good with a glossy finish but the problem is after i received this product they didnt given any os as its a free dos version and its install only updated os....cpu rating is 1.0 but the performance is quite good and if u r not a high gamer or performer then its a best product for u....... this lappy also contains graphics card where u can play most of the games like gta 4.max payne 3,call of duty,assassins creed and much more. so,go for it its a good product...and i've compared this with other brands in range 20000 but its the best lappy in this range....."
312,04-Oct-2014,HP 1000-1b10AU Notebook,5,"This is the cheapest machine I could find in the market, an A4 processor with 2gb RAM, 500gb HDD. With all the features of latest HP laptops, it has multi-touch gesture supporting touchpad! 6-cell battery is another plus. This machine is a 14-inch of everything a day-today laptop can have. Well done HP."
313,14-Oct-2014,HP 1000-1b10AU Notebook,4,Laptop is worth buying. But I am not able to install any OS. kindly let me know how to install windows 7 in this notebook.
314,20-Oct-2014,HP 1000-1b10AU Notebook,3,well....these laptops have been given by rajasthan and up govts to their respective state boards students....only difference was that windows 7 came pre-installed.......  these laptops work satisfactory for some months only.......the AMD processor A4 is very weak.....even old pentium 4 work much way faster.....this is really annoying....  firstly i would prefer to increase its ram to 4gb.....  .and its keyboard its awful..  .this laptop would have been amazing with intel processor....like core 2 duo...or even atom.....or 2nd gen i3.......A4 will frustate you in the future......  and also please dont install windows 8....these laptops were never made for that...you can try and you will see....  however graphics card is good and you can play some pretty good games......but not to much as it gets hot very fast....  ALLOVER.... it is good who want to use it in a normal way....just for a time pass and document work......but believe me A4 will dissappoint you....
315,01-Feb-2015,HP 1000-1b10AU Notebook,5,"Hi All,  Best product to buy in the current market. first of all thanks to flipkart to the timing delivery and Salute to W.S.Retail for the perfect packing. They proved again that they are best sellers throughout Inida.   Coming to the product, Whatever shown in the flipkart images it resembles the same and glossy looks make you mad. Its just awesome. I have purchased this laptop for 15,750. Its worth for its price. Many told that the processor may lag sometimes but does its best til now. No issues till now. The display is too good for its price. The keyboard looks like cheap plastic but its fine. Touch pad is too good. Camera is ok. You never get better than this for this price range.   If you are looking for personal purposes without any high resolution games. This makes you live. Gamers dont prefer but the graphics is good only more than its range. Speakers are the best part in the laptop. Altec is so cool..!!  I just loved this laptop. One main reason i booked this laptop in Flipkart ""W.S.Retail"". The best seller. For performance i will give 4.5 stars."
316,25-Mar-2015,HP 1000-1b10AU Notebook,5,"I bought this laptop last month from flipkart. And thought to share my experience. I am happy with the purchase. Pros: 1. Superb look. Before buying this, I had a good look on set of models of different brands between this range. I must tell you, this one has no doubtedly the best look in all. The keys and mouse mover are symmetrical. 2. Price:You cannot get much cheaper laptop than this with the same or more better configuration. Hp is doing a super job.  3. I am in IT field and basically took this laptop for coding. And had no more expectation that time. But I must tell you this is a masterpiece. Not only good for coding, its good for playing HD graphics(movies), for using internet , sound is descent. Even for gamers, it can manage average games. 4. Very lightweight, you can carry it literally like a paper notebook 5. Expandable RAM 6. And most importantly looks very dependable item.Got just in 18k along with an HP bag. I am not surprised now after seeing the increase in the price.   Cons:  I feel very harsh to mention the cons and to compare it with next generation lapies. 1. Keys look very delicate. But we can have a usb keyboard so that is not an issue 2. Becomes hot if we put load on the processor for a very long time.(Mostly while playing ultra graphic games) 3. Free OS is dos. We need windows 7,8 cd to update. I have windows 7 64 bit installed and not facing any issue. 4. Its so glossy and shows finger stains so easily that we need to clean it in every two days  Overall : A super product in this range. Perfect product for gifting. to the loved ones. It is said that it is good one for basic use, but I think its suitable for all kinds of users  Considering the laptops ranging from 16K to 22K, I give this one 5/5 stars."
317,23-Mar-2015,HP 1000-1b10AU Notebook,4,i have ordered this product . have'nt receive yet. will i be able to install windows 8.1 on it???? i have a bootable wndows 8.1 .iso on my pen drive. please let me know
318,18-Mar-2015,HP 1000-1b10AU Notebook,5,Excellent model at cheap price. Worth buying. Bought it on the billion day sale and happy with it. Would recommend to buy this below 16000
319,05-Mar-2015,HP 1000-1b10AU Notebook,4,"Sir,  We need delivery in Chennai pin code 600003.  kindly arrange   kindly do the needful.  regard arif"
320,10-Feb-2015,HP 1000-1b10AU Notebook,5,Awesome product and KILLER SERVICE by flipkart.   You can go for it specially at this price range with free cool HP bag as well.   Have installed Windows 8.1 on it and it is working better than my i3 processor till now ;)
321,07-Feb-2015,HP 1000-1b10AU Notebook,5,"1-ONLY INSTALL ""WIRELESS AND NETWORK"" DRIVERS FROM HP WEBSITE.NO OTHER DRIVER SHOULD BE INSTALL FROM HP WEBSITE.  2-GO TO AMD SUPPORT. CLICK ""AUTO DETECT AND INSTALL DRIVERS"".  3-LET AMD AUTOMATICALLY INSTALL DRIVERS..  RESULT-BOOST UP IN WINDOWS 7 RATING:  Processor 5.9  Memory (RAM) 2 GB 5.0  Graphics 5.7 (4.1 EARLIER)  Gaming graphics 6.6 (4.7 EARLIER)  Primary hard disk 6.1  Base Score 5.0 (can be increased by adding more 2gb ram)  Windows 7 Ultimate   NOW IT CAN RUN GTA 4 EFFORTLESSLY IN MID SETTINGS.. :P"
322,31-Jan-2015,HP 1000-1b10AU Notebook,4,I bought this product for 15741 This is really good price for this product. No heating or damaged issues my one. Working fine. If you need for daily work purpose then this is a really product for it.
323,30-Jan-2015,HP 1000-1b10AU Notebook,4,"First of all I would like to thank flipkart for their excellent support and service....  Now this is a very good laptop at its price range... Quite powerfull processor combined with 2gb ddr3 ram and 500gb hdd makes this a very good package... You can upgrade ur ram upto 8gb and the best part is it has two ram slot... (wrongly printed in flipkart site)....    One Drawback is that it does'nt have any bluetooth.... At 1st I was shocked to discover that but fine..no big deal.... so if your primary need is net surfing, ppt presentation, watching movie or some other similar task then this is the right choice for u..... simply go for it......."
324,26-Jan-2015,HP 1000-1b10AU Notebook,4,Same Feature like HP 431 only difference proceesor and Graphic Card But Processor Freq greater than HP 431
325,26-Jan-2015,HP 1000-1b10AU Notebook,5,"After struggling with my present home computer running on a Pentium 4 CPU, even to watch a youtube video without any lags was a hassled work and it required me to tweak lots of settings here and there for every task I did.   Considering my above scenario, this notebook has brought a big relief in terms easing my tech side and allowing me to do all types of general routine tasks seamlessly without anymore worrying about tweaking.   I advise users to install linux mint cinnamon 17.1 rebecca. Its very user friendly and all the functions works out of the box without having to install any additional drivers or apps unless you have any specific requirements. Just make sure you update the kernel and anything else that shows in the update manager to the latest version after installation."
