,Dates,Products,Ratings,Reviews
880,22-Aug-2013,HP LaserJet - 1136 Multi-function Laser Printer,4,PRODUCT IS VERY GOOD BUT SERVICE PROVIDER WS RETAIL SERVICE IS WORSE IN THE MARKET. AFTER 10 DAYS NOT PROCESS THE PRINTER AND SAID OUT OF STOCK AND AFTER TWO DAYS FLIP CART SHOWS HP LASERJET AVAIABLE THROUGH WS RETAIL....WAH WS RETAIL HOW TO CHIT COMMON PEOPLE.....
881,02-Aug-2013,HP LaserJet - 1136 Multi-function Laser Printer,5,i m searching a MFP laser printer which is support inverter power.it is a nice printer bt any one can tell that can we use it in INVERTER n is it support in INVERTER becuse mostly HP printer not support INVERTER due to high voltage like hp 1005 if it support it will best for me n i also buy a colour printer in low bugget
882,23-Jul-2013,HP LaserJet - 1136 Multi-function Laser Printer,5,I saw all the 18 reviews about this printer here in flipkart. All say it is great product. Thats why I orderd this printer today in the afternoon.  And I thank flipkart for very very fast delivery to our doorstep.
883,27-Jun-2013,HP LaserJet - 1136 Multi-function Laser Printer,5,Great Product.  Must Buy.  It was a great experience when I had used it.  Xerox kind function is also good.  Value for money.  Thanks HP
884,14-Jun-2013,HP LaserJet - 1136 Multi-function Laser Printer,5,This product from HP is just great and the quality is also phenomenal that too under a decent price tag.. I highly recommend this product... And I have to say flipkart service is the best... the product came at it's scheduled date even though the product got approved after 1 day delay... Hats off to Flipkart!
885,24-Apr-2013,HP LaserJet - 1136 Multi-function Laser Printer,5,"The HP printer landed in absolutely good condition well before the date declared at the time of ordering on Flipkart. This printer is just the right size, capacity and utility for a small office and can take a good amount of load even if the load is a bit more than recommended by the company. Print quality - outstanding HP class, uncomparable to any other brand in the market. Definitely a good buy."
886,22-Apr-2013,HP LaserJet - 1136 Multi-function Laser Printer,4,"Have been using this printer from a couple of months and so far so good. Not a single problem encountered. A good value for money considering the features and the brand. Delivery was prompt, infact earlier than the promised time. No problems there. Would defenitely recommend this product to anyone looking for a MF laserjet printer."
887,10-Mar-2013,HP LaserJet - 1136 Multi-function Laser Printer,4,"This is excellent MF printer I came across. Worth buying it. However it is true just as mentioned in other posts that Flipkart is not offering competitive prices. But overall great product by HP. Only negative point that I can mention is about the scanner quality. Zeroxing is much better but when same document is scanned and printed, the quality is significantly compromised."
888,20-Jan-2013,HP LaserJet - 1136 Multi-function Laser Printer,4,"Got my delivery within 3 days from FLIPKART ..... installing the printer was a piece of cake .... as usual print quality was awesome .. also note that this printer comes with a introductory cartridge which lets u print 700 pages .... yea !!! u heard it !!! 700 pages from an introductory HP Laserjet cartridge ... and the scan quality was pretty good though i wouldn't mind if the print resolution was a bit more than > 600 dpi .... nevertheless this is an awesome laser printer for around 10k ... if you're tight on your budget but seriously want a laser printer at your disposal , get it ..... you won't regret and this is also a great value for money if you ask me :)"
889,23-Dec-2012,HP LaserJet - 1136 Multi-function Laser Printer,5,"This printer is use full to house work and office work and all functions are in there i.e. copy, print and scan and print quality is very nice. This is my personal opinion due i have used this printer."
890,03-Nov-2012,HP LaserJet - 1136 Multi-function Laser Printer,5,"Its the best printer in the range of 10k. Which includes all multi functional basic needs. Hp has given its best quality.  The drawback is cannot store the pages(input tray), but ignore able for this price  You can go for it!!"
891,07-Aug-2012,HP LaserJet - 1136 Multi-function Laser Printer,5,"now i don't need to go to any xerox ""center"" because of this ""printer"".its easy to do any function on this printer.now i can do school projects on my own and its too fast so that i can complete my school projects on time."
892,19-Jul-2012,HP LaserJet - 1136 Multi-function Laser Printer,4,"Just purchased this printer recently through flipkart.  The Price here is relatively less Printer is just too good, easy to install,lightning fast prints. Recommended for small business or for personal use !! nice quality, good duty cycle. One of the best MFP, HP service is also pretty good.. Cheers"
893,25-Nov-2012,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,NAME: HP LASERJET 1020 PLUS QUALITY: BLACK & WHITE PRINTING CARTIRAGE:12 A REFILLING CHARGES:200 Rs PAGES:2700 PAGES PER FILLING i.e 9 paisa/page printing ANY OTHER PRINTER WHICH CAN BE COMPARED: YES.......HP LASERJET 1108..IT IS BIT CHEAPER THAN THIS WITH SAME QUALITY......BUT PRINT ONLY 2000 PAGES PER FILLING...  thankx
894,17-Jul-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"Firstly I decided to buy HP pro jet but the Service provider told me hp Laser Jet 1020 is having 12A Toner Capacity which contain almost 500 gram powder when it require to refill. This makes 1500 to 1700 pages to print. but pro jet gives only 1000 to 1100 pages prints and contain 300 gram powder in toner container. I am using HP LaserJet 1020 it is equal and more than CannonLB2900 and gives best results. In cannon LB2900 tray pages are taken more than one page and damages latter page. but in this HP printer at a time only one page is picked up. I used HP Pro jet for 2 years it is very good but HP LaserJet 1020 is more than Pro Jet. Best Luck. Yuvaraj Shamrao Lahute, Court P.A. Kolhapur, Maharashtra."
895,10-Aug-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I wanted a printer mainly for the purpose of printing my ebooks as the glare of the Kindle Fire HD screen really hurts my eyes. I came across the product on Flipkart but owing to my father's policy of not buying anything above Rs. 5000 from the net, went over to the local store and bought it.  Now coming to the printer. the name says it, its LASERJET. It has speed of 14ppm and its ink costs only Rs. 400. I had earlier opted for an inkjet but learnt that those printers will eat up a lot of ink and ultimately this printer is the real deal. although it looks a tad bulky, it does satisfy your purpose at the end of the day. IT LOOKS A MONSTER AND PERFORMS A MONSTER!!"
896,29-Oct-2011,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I ordered this printer and got it delivered in 1 business day. Hats off to Flipkart. This is my first experience with a personal printer but I can say it is worth the price - fast, good quality print, can print high resolution images too (black & white) and that too in no time."
897,01-Nov-2011,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"Ordered this printer on Flipkart and the third day, it was with me. Commendable speedy service provided by Flipkart at best prices in the market.  Printer is sleek, excellent performing, comes with a full toner and a USB Power cable.  Thanks to team Flipkart !"
898,07-May-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I have been using a all in one HP print scan copy for my business needs. But sooner I realized that even after refilling, cost per print was above Rs 1 for a page. And refilling an inkjet cartridge also was a hassle job and finally i decided to buy a laser printer. I have been tracking HP 1020 for a pretty long time. Reading the reviews in flipkart made its easy to select the printer and I have been using it for the couple of days. trust me I'm extremely happy to see the print coming from the printer. The cartridge can be refilled and you can bring down the cost per print to 9 paise. Don't think twice. Trust me, Just click BUY"
899,01-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"I reqd. the printer next day as my existing printer (same model) had conked off and I urgently needed replacement, and Flipkart delivery was perfect, as usual. Nicely packaged though HP also does a good job at packing. I have been using this model for the last 5 years with almost no complaints/repairs so I repeated this time around. The machine is extremely easy to use, plug n play and very simple to assemble. The prints are crisp and clear. I dont delve much into first copy print and ppm etc as that is irrelevant for my use typically 20-30 copies per day. Overall, great printer and terrific price only at Flipkart (cheapest among all online stores, and even my stationery supplier!)"
900,15-Feb-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,3,"Long time ago  not many years buy a few years ago It is the time when hp and canon were brothers canon used to give hp technology and they came with this sucessful product and they named it ""hp 1020"" It was very sucessful  but due to some reasons they seprated like hero and honda so Hp decided to pull off this printer  and canon decided to launch this printer with a new name soon Canon was hit in the market and hp was facing a downfall so after 2 years hp decided to launch this printer again in the market and then they launched this printer named it as ""HP 1020 plus""  In many ways Hp is better than other brands  This is a sucessful printer I have seen this printer in all the departments of my college and also in goverment departments and last but not the least the box of the printer says that it supports XP, VISTA , and WINDOWS 7 I dont know that it supports windows 8.1 or not But as far as my experince with windows 8  microsoft has just put a new curtain on windows 7 though I may be wrong ,I just tried it in the college so  CONCLUSION : Its your money  do what you like"
901,08-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"Flipkart again managed to jack up the price from 6600 to 7800 in a single day, immediately after 'the big billion day'. Its clear now that this is the way flipkart tries to make all the lost profits. It is also the way flipkart gets ready for the diwali sale. When the sale starts, they'll reduce the price back to the previous 6300 and advertise it as a great discount, WHILE THEIR 2 MAIN COMPETITORS STILL SELL IT BELOW 6300. Pathetic flipkart."
902,23-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,Initially around 1 month back it was available for less then 6000 rs. Now increased to 7200. the * for the price rise.
903,17-Aug-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"RECEIVED THIS PRODUCT TODAY, GOOD PRODUCT AND EASY TO INSTALL. BUT WHEN I CHECKED THE WARRANTY OF THIS PRODUCT ON hp SITE IT SAYS ""SUPPORT AGREEMENT IS VALID TILL 25 JANUARY 2015"" AND BASE WARRANTY TILL 21 APRIL 2015"" SEEMS FLIPKART HAS PUSHED ME AN OLD PRODUCT. WHEN I TRIED TO REGISTER THIS PRODUCT ON HP SITE THIS PRODUCT NO. ""CC418A"" IT SAYS ""No product could be found for the search value you provided."" WHEN CHECKED WITH A FRIEND HE INFORMED THAT HP HAS DISCONTINUED THIS PRODUCT.  REQUEST FLIPKART TO PLEASE UPDATE WHY THEY HAVE SOLD AN OLD PRODUCT WHICH HAS ONLY 8 MONTHS WARRANTY LEFT.  I AM GIVING 1 STAR ONLY BECAUSE OF THIS MISINFORMATION. FLIPKART HAS DISAPPOINTED ME THIS TIME. :("
904,28-Apr-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,EXCELLENT PRINTER EASY TO INSTALL AND USER FRIENDLYPROMPT DELIVELY EXCELLENT SUPPORT BY FLIPKART CONGRATS
905,27-Apr-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Best for Home and office use. printer size is small and easy to use.........................  Thanks Hiren Patel
906,01-Mar-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Leading brand with best printing quality and. In my company we have 6 HP LaserJet 1020 printer. Flipkart delivery is as always grt.
907,26-Feb-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Very compact. Fits snugly in small places. Print quality is excellent. Operationally very convenient. The same model is also used as a common printer in my office where we print about 200 pages per day......no complaints at all. Thanx flipkart!!!!!!!
908,23-Dec-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"if you are out looking for B/W Lazer Printer, HP has the best options. Quality comes at a price and HP has the best quality"
909,20-Sep-2012,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,HP laserjet 1020 is a wonderful product! one of my friend is using it for the past 8 years for bulk printouts! go for laser printer if you are non frequent or bulk user! another important reason is toner refilling is easy ( branded suppliers may excuse) compared with other models! thanks to flipkart for their speedy delivery!!!
910,23-Mar-2012,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"This is a fantastic printer, prints very clean documents, and setting-up the printer is easy, even for a non-techie. I actually set this printer up on my home. It prints equally as well as those ""1200 x 1200"" dpi printers - you will not be able to see any difference. The print speed is amazing.  I am extremely happy with this printer and would HIGHLY recommend this for home usage and small office usage."
911,03-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"unable to deliver this printer to Bangalore. as per discussion with the customer service executive "" in shipment product will get damage so they can't ship into Bangalore main area (JAYANAGAR)"". what a pathetic explanation...."
912,31-Mar-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,best printer for office use . i recommend this one. and i bought more than 6 printer in flipkart for my neighbours. Good one. . .
913,06-Mar-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,goodddddddddddddddddddddddddddddddddddddddddddddd.......................................................
914,28-Jan-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"hi, i purchased hp 1020 printer on jan 7 form near by shop. its working well and good and i must tell you one thing that anyone who want printer in middle range of price and more usage just go for it. i assure you its working as awesome."
915,21-Jan-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"Best printer ......Quality of printing is very good, price of the printer is economically good. totally a very good product..."
916,07-Jan-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Recieved in 3 days from flipkart with good packaging and in excellent condition This is the best and affordable printer. It has no cons. from my side. Flipkart is doing awesome jobs by providing such valuable thing to us.
917,05-Jan-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"HI, This product is very good and the product delivered by flipkart absolutely genuine i am very happy with the product and the flipkart for their excellent service."
918,03-Jan-2015,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,This is an excellent product you can buy this simply your eyes closed.The print quality is vey good and the output speed of printing is also good.Overall this is a good product.
919,24-Dec-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Just one minute installation of this sleek HP Printer.  Works perfectly fine with Windows 8 and 8.1.  Very convenient and simple to use and keep.  Great service by Flipkart.
920,24-Dec-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,I purchased this printer 2 months ago. I have taken only limited copies of printing. The toner was duplicate. I asked for replacement.The toner got over at 200 copies. The flipkart customer service said they will not provide replacement the toner. Very disappointed. Please don't buy printers in flipkart.
921,26-Nov-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"Dear Sir,  I am interested in buying laser jet ,but unfortunately cost of ink is not shown in case of laser jet. Pls look in the matter . Regds,"
922,10-Nov-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"flipcart charging huge markup. u r leader , u hould allow lowest price but it seems after big day u have forgotten your loyal customers. please allow happy buying and help us reposses faith in this company"
923,04-Nov-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,this printer will not work in IOS X means Apple imac but good in other computers for windows means normal computer
924,03-Nov-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"I bought this HP 1020 Plus printer almost 45 Days back. It prints only 3-4 pages per minute. Normally it is supposed to print 15 ppm. I complained at HP service center, they assured me of full service but even after 45 days nothing happened. Not a single service person came to check the printer. It still lying with me printing 3-4 pages per minute. I feel cheated."
925,27-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,It's a good product and have no chance to fault occur in it. You can also use this product after a month there is mistake or performance reduce or toner problem nothing happen user free. But in case you buy a inkjet it's complicated to user. My suggestion is don't buy a INKJET cost wise only cheaper require lot of maintenance and cartage cost is high for lower number printing pager.
926,21-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,How to connect with computer? where is connecting cable? others models providing connecting cables but how to connect this model to the computer for printing?  Do i need to buy the cable separately?  what is the extra cost of the cable?
927,18-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Hp laserjet 1020 plus single function laser printer is very good working. It was received from good condition.
928,12-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"Very satisfied with this one. If you are looking for a budget black and write lesser for home use, this could be one of the best. Explored quite a few models and then decided for this. I have been using this for last 6 months. No problem thus far. However, there was an offer of extended warranty. I sent the draft to the address of HP through DTDC but it came back as the address could not be located. I wrote to HP and called them several times, nothing worked. Gives a very bad experience of customer service. In between, good work by flipkart - delivering it neatly packed and well within time."
929,04-Oct-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,This is one of the best printer in the mid range and flipkart also done it's job good packaging also very fine flipkart done it's job before it's times
930,24-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Item was received with HP box and sealed one .Delivery of item is fast and item was received before the given time by seller.HP products are always good and need not tell about the quility of item.
931,23-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I Have Ordered This Printer And Got It Delivered Within 48 Hours........ Hats Off To Flipkart's Service And Packings Of Products With Punctual Delivery.........  Printer Is Great Comes With Full Toner, USB & Power Cables and Manuals And Instalation Guides Too......  Got An Invoice With product And On My Registered Mail Too..... And Easily Able to Register For Warranties With HP.......  Great Printer For Daily Use At Home Or Office......"
932,19-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,I received my Laserjet 1020 plus printer within 3 days of ordering from Flipkart. It really amazed me. The delivery was prompt. The printer was very well priced at Rs. 5936 and has excellent performance. I strongly recommend it.
933,11-Sep-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"The product is really good , Prints quickly , and it is very easy to install as well. Thanks to flipkart for quick delivery and reasonable price."
934,25-Aug-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"i m doing my masters in Economics so i need to print lots of thing from pdf, it is impossible for me to buy all the books, so i was looking for a printer which can print more pages than any inkjet printer and also very economic for students like me. i got this printer from flipkart at a very affordable price, and it is very easy to refill your cartridge by using toner powder, you can get it from any local shop. but i ordered it from eBay (221/- including delivery charges). i already printed more than 1000 copies and it is running very well. i got this printer within one day, grt service from the heaven of online shopping flipkart."
935,19-Aug-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I had no idea when it came to buying a printer. I wanted to gift a printer to my Dad. So as most people do, I did some research and took a leap of faith and ordered the HP LaserJet 1020. The printer packaging was perfect and it was delievered on time. This printer is ideal for moderate to heavy printing jobs, and is also one of the most economical options available. I am writing this review after using the printer for a couple of months. My advice to all prospective buyers is just go for this printer if you need a no nonsense printing solution."
936,14-Aug-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"The printer is a good one to buy...But I noticed that the first few pages are heating up, for every print action after a long time....I don't know whether it is the case with all."
937,10-Aug-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Product is the Best but OVERPRICED AT FLIPKART. - .........................................................................................a...........................................................................................................
938,20-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,I haven't used this printer much...there is a small problem with the warranty. as i called HP customer service they solved the problem...and HP service person said that for this laser it costs around 2rs per 1 print....so if they are many prints its better to print it outside
939,17-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,An absolutely brilliant purchase from every angle. The printer is amazing (perfect for a small office / home). Small size and still a laserjet. The price was lower than lamington road and what my computer dealer of 10 years could offer. The delivery was SUPERSPEED. Ordered at 11.30 am delivered at 4.30pm the same day. I was amazed. Great Job FLIPKART
940,17-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,This is an awesome product. Everyone who wants to purchase only printer should go for it. Strongly recommended product.
941,04-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Probably the best Printer in this range. I have a HP deskjet F4288 an Inkjet Scanner + Printer. But it was highly ink consuming. Also the ink used to dry in few weeks. This was my reason to buy this product. A black ink toner is provided with this Printer which is easy to install. Just follow the manual. Special thanks to Flipkart for such a great product!
942,04-Jul-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"im using it from 3 years and still no problem at all, best quality and best performance, this is my 4th hp 1020 printer loving it...  flipkart is as always best..."
943,26-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,This is very genuine device for just printing. For single function printer you can directly purchase this product without any enquiry.
944,24-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,Got the printer a few days back its superb and so is the quick delivery. it came next day without paying for next day delivery. printer is good and works perfectly so far.
945,22-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,BEFORE BUYING THIS INQUIRED MANY OF MY FRIENDS. NOW I AM STARTED RECOMMENDING THIS PRODUCT AFTER ASSERTING ITS PERFORMANCE PERSONALLY. FLIPKART DELIVERED TO ME WELL ADVANCE THAN THE ASSURED PERIOD OF 15 DAYS. THE QUALITY OF PRINTING IS VERY NICE
946,21-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"No question about it . If you need a simple printer for home . This is best among all Printers , and Flipkart Awesome"
947,21-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"Though the prices are on a bit higher side than other shopping sites, we just come here hoping to get better service. But now the service aspects of Flipkart have become really pathetic. They cancel orders without any proper reasons and ask us to wait for weeks to get refunds. Even the customer care executives are so useless and don't speak anything relevant to the issue.They have become lethargic on every level.  This has not been the first instance and I am really disappointed with Flipkart now ! There is no point in bearing with all this non-sense when there are some other good alternatives.  Look around before u order here and do the smart thing !"
948,19-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,i live in a small city. mostly people here do not trust on online sellers. before buying i ask to my friends and relatives who have online shopping experience. all of them suggest me flipkart as most reliable online store. the order was delivered to me before 9 days from standard delivery date.  thanks to flipkart....
949,16-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,I have been using this product at my office and because of its performance i booked it for my home computer. the product was DELIVERED in good condition which i was really worrying about and that too within two days.
950,15-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,i am using it from last 30 days it simply awesome.....really a nice product worth buy.........................................................
951,09-Jun-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,3,i want a laser printer with copy&scan function as well. it should also have a wireless printing option. just let me the best out of the lot. Thanks in advance for your cooperation.
952,26-Apr-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,This is one of the most common printer used everywhere. It comes with HP 12A toner. Aprox it can print upto 2000-2500 pages provided the toner is full and you print only text. Power consumption is also low and reasonable. Best at this price range. The support of HP printers is also very good.
953,24-Mar-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,i m using it since 4 years and have no issue with it.  it takes very less time to print  easy to open to take out the drum for refill
954,21-Mar-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"It`s Printing Quality is very Good & Installation is very Easy, so my total Experience is very Good so I Preffered to everyone to buy this Printer.... Ashish M."
955,20-Mar-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"I have purchased this about 4 months back. Though I do not use it daily, whenever I open it it gives me smooth, silent , good quality prints. Absolutely hassle free. I like this machine. It is a disciplined soldier. Getting a copier complicated with extra features like scanner, copier etc. though good and convenient, to me a printer should be a dedicated one."
956,16-Feb-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,"Hi,   nothing to say much as the name speak itself HP always well known for their quality product.  i had canon LBP 2900 worked fine till 2 years then it start to print black whole even i am printing text or images but it prints whole page BLACK i dont know what was the issue went to mechanic and fixed the issue but after 15 days same as like before repair.  i thought to buy a new one now this time i wanted to give a chance to HP and now it is what i imagined perfect price bit high it must be approx 5k but no issue if the quality is good its bearable =)  worth it and quality is crispy black clear text on page speed is awesome"
957,24-Jan-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"i want to buy a printer black and white print just study purpose.in its technical requirement it is said it require Windows 2000, Windows XP Home, Windows XP Professional, Linux operating system..............but i don't think so very soon Windows 2000, Windows XP Home, Windows XP Professional will be out of oprating business as announced by microsoft. please let me know the technical details. those who have purchased it this or last year i am sure they are using windows 8 or 8.1 OS please let me know"
958,24-Jan-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,Very Nice printer. Fast Printing speed. My Initial toner has printed over 1200 pages and still no indication of ink getting over. Quick and easy to use.
959,13-Jan-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,hp laser jet 1020  is a good choice for those who prefer more printing as compare to scan and photocopy  however if i have to scan something then i am clicking it with my phone and print it with my laserjet  so no worries to buy it  its awesome product
960,04-Jan-2014,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,Very user friendly. Crisp and clear printing. Does not require large space. I felt that the Printing speed is faster compared to similar products.
961,31-Dec-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,4,The good: Very inexpensive; good text quality; print costs are low; manual feed tray for one- off prints.  The bad: No built-in duplexer; not network-ready; graphics print quality needs improvement.
962,05-Dec-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,1,"Do not buy this if you are on Mac. HP no longer supports this printer on Mac. Used to work till Mountain Lion OS. Feel cheated by HP. How can they release a product and after sometime say they do not support it. Cant they write a small patch of software ? Do they want us to junk this, otherwise perfectly working printer ? Who cares for environment ? Who cares for customers ?   I plan to stop buying HP printers here afterwards. Who knows when they will stop supporting their products."
963,24-Oct-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"This is a original, and brand new product. works amazing taken 20 prints in first day printout came smoothly and no paper locks during printing. i give 5 star"
964,04-Oct-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I am very happy of my purchase with with WS Retailer and Flipkart. This Product is absolutely the same i wanted for my office use, Low cost high quantity print-out with good quality. Thanks a lot!"
965,29-Sep-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"Thanks flipkart.Great delivery service provided by flipkart, within two days they give us the HP LaserJet 1020 - 1020 Plus Single Function Laser Printer.This is a fantastic printer, prints very clean documents, and setting-up the printer is easy, Excellent...."
966,26-Sep-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I ordered on 23rd,sep and i received this product on 26 th. Tracking the ordered product is very professional and easy. Packing is good.In market the price is around 7000 to 7500.with offer i got it for 6600(Same as Canon LBP2900). About product:(only pros)  FPOT=took less than 10 sec Print quality is much greater than what we get out side(after comparing). Occupies less space. Installation is easy. Hp is Hp..... so go for it.  Finally..... A BEST PRINTER AT A BEST PRICE FROM A BEST SERVICE PROVIDER."
967,23-Sep-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I have recently purchased ""HP LaserJet 1020 - 1020 Plus Single Function Laser Printer"" from flipkart.com, and is really satisfied with the product which is delivered, as well as the time frame within which it has been delivered, which is only 2 days. Unbelievable..!! Anyways, I have purchased this printer fro my brother who have a DTP business, and after checking the performance of this printer, he said that, this was the exact product he was searching for. For DTP business, printing in Tracing paper is being required sometimes, which this printer is performing nicely. Print quality is also fine. Thanks to flipkart.com for it's prompt service."
968,09-Jun-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I strongly give 5 star status... It is very useful for college students, Low cost & high performance.... HP LaserJet is built with a 234 MHz processor and 2 MB memory to ensure hassle-free printing. This LaserJet 1020 printer has print speed of up to 14 ppm (pages per minute) with a FPOT (First Page Out) time of 10 seconds. With a print quality of 600 x 600 dpi, this LaserJet printer churns out sharp and clear prints. Using HP 12A Black and White Laser Toner cartridge that yields up to 2000 pages, the HP LaserJet 1020 has a monthly duty cycle of up to 5000 pages."
969,11-Mar-2013,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"Its really very good printer for Normal Home and Office Purpose, If anyone thinking to buy laserjet in lowest cost then Just increase your budget little and just go through it, earlier i bought Dell Laserjet, then Brothers LaseJet too, but they both were very problematic on Refilling, they are Cheap for Onetime but get more costlier as Running cost.  Without keeping any if and buts in your mind, Just go through it. Flipkart services rocks, Feedback to Flipkart is Please provide Coupons Regularly like others..."
970,02-Nov-2012,HP LaserJet 1020 - 1020 Plus Single Function Laser Printer,5,"I was going for canon LBP 2900, but referred by friend who is vendor, at last moment settled on HP 1020. A good buy it seems as prints are good quality,. Have to check out life and efficiency of toner. Let me SEE and report back. Till now, good ROI."
