,Dates,Products,Ratings,Reviews
246,08-Sep-2014,HP Slate 7 Voice Tab,3,"I bought it from a local stores recently. What was displayed in Flipkart comparison with other varities was incorrect. It was indicated to have LED Flash - which is not there. I don't know how products are advertised with wrong specifications.  Camera - very good in daylight and for landscape photography. SIM - One slot is for a mini-SIM which is not mentioned in advertisement. Battery - non-detachable. Battery depletes fast if you are working on internet.  Processor is fast and reliable.  Other performances are good, though the speaker volume could have been better. Considering all aspects this should have been priced below 10k because one can go for Intex Smartphones instead of this with almost all similar and even better features"
247,07-Sep-2014,HP Slate 7 Voice Tab,4,"I am writing this review after 1 month of usage. First of all I would like to say that I bought this tablet for gaming and it is performing really well . The display quality is excellent and internet speed is really fast . 16 gb of internal memory is not divided for games , apps , media and things like that u can use the internal memory without any partition , there is no limited space for games , apps and media u can install games and apps until the internal ,memory gets full . You can extend the storage via micro sd card upto 32 gb but still u cannot move apps , games and media to micro sd card . I have installed games upto 1.2 gb but still the internal storage is sufficient for me . The battery has really good standby time .So thus I am trying to say dat without reading these reviews go ahead and buy this product ."
248,06-Sep-2014,HP Slate 7 Voice Tab,5,i wll prefer everyone to buy this tablet because this tablet is super fast & touch response i like butter so...go for it
249,06-Sep-2014,HP Slate 7 Voice Tab,1,"After four month of product use i observed some white patches on screen, i raised this to HP service centre; But they are not sure about the service of the HP regarding the fault. i.e weather to replace flagship or any underwarranty repairs. Even i did'nt offrred repaire for the same. Now it has been two months theres no reply from HP service.  Game Reivew: 1. Subway surfer lags alot 2. Basic parking game not working 3. Hill climbing lags. 4. Dont think of high end game with this 5. This tab sucks  My final sugestion 2 all Dont buy this tab. It will drainb your juice."
250,02-Sep-2014,HP Slate 7 Voice Tab,4,"This is a nice tablet, screen resolution is excellent, But, the processing speed should be high, and the operating system should be upgraded to WINDOWS 8. Sound quality is manageable, also the battery performance. Overall to say, It is very nice tab, without any hesitation, one should go for it."
251,02-Sep-2014,HP Slate 7 Voice Tab,5,Overall experience of the product uptil now is good. Just a month use. Speed n all ok. Battery strenght can be better as well as camera resolution. Otherwise all good feature wise. Just will like to tell HP to hav its own cover case.
252,01-Sep-2014,HP Slate 7 Voice Tab,4,"After hands-on to this particular product, I felt awesome... The built Qualtiy is too qood and in this range I got all the features what everyone want in Tablet.  Cons: The only problem is that after installing heavy/ lot of application device turns slow. The responsiveness is also slow, but manageable."
253,31-Aug-2014,HP Slate 7 Voice Tab,2,The processor does not support subway surfers and truck simulator 3d .the camera does not support for 5 megapixel.music sound was bad.not good quality tab.don't go for it.
254,29-Aug-2014,HP Slate 7 Voice Tab,1,"Really disappointed with the Flipkart service this time. Even after 14 days of giving order, have not received the HP slate 7 voice tab from Flipkart, Tracking no. mentioned by Flipkart does not show the current consignment status. As per the call centre of the concerned courier company, this tracking no. does not exist. Even called call centre of Flipkart. They are also unable to give any information on the delivery status of the consignment. I get only one response - that is to wait for the consignment for a few more days. But, no one seems to make any real effort to track the shipment and work for speedy delivery. Planning to cancel the order. The rating I gave is not for the product but for the Flipkart service."
255,28-Aug-2014,HP Slate 7 Voice Tab,3,"There is no LED flash as per HP in Slate7 Voice tab, check the link http://www8.hp.com/in/en/ads/phablets/products.html Its in Slate6 only."
256,27-Aug-2014,HP Slate 7 Voice Tab,1,"THE WORST PRODUCT I HAVE EVER ORDERED ONLINE THE SCREEN HAS MANY MARKS ON IT THE SCREEN RESOLUTION IS VERY LOW AND THE CAMERA ARE THE WORST,THE SOUND IS VERY LOW THEY ARE NOT FIRING SPEAKERS COMPARATIVELY WORSE THAN NORMAL ONES ,AS I STARTED USING COMMON APPS IT RESTARTED BY IT SELF AND A TERRIBLE LAG IS CLEARLY VISIBLE IT AUTOMATICALLY POWER OFF BY ITSELF AND THE CRAZIEST PART IS I STARTED TO UPDATE SKYPE IT TOOK NEARLY 10 HOURS .IT IS A EXPERIMENTAL PRODUCT BY HP,TO ENTER INTO THE WORLD OF ANDROID BUT IT IS A CLEAR FLOP"
257,26-Aug-2014,HP Slate 7 Voice Tab,2,Always facing network issue and sound is very low. Have to restart every time. Silent mode is not convenient.
258,26-Aug-2014,HP Slate 7 Voice Tab,5,"I m just loving my HP Slate 7 Voice Tab and havibg a great time with it.. All it has in one the camera, dual sim, one is micro and other is normal, net is super fast, voice call clarity is awesome, music plays very well as it has dual front firing speakers!  All together, its a great buy and yea those who are planning to buy tab , this is it.. u will not regret, the battery backup is mindblowing, i don't even need to plug in the charger while playing games and games you can play without any lags! Hurry hurry.. buy ..it.. a brand from HP that you can trust blindly.. Thanks.."
259,25-Aug-2014,HP Slate 7 Voice Tab,4,"I think for the price its quite good. The only issue what I think is that the power input to the device from its charger is 5.3V 2amp. If you are thinking about using this device with a portable charger, do make sure that the output from the charger is 5.3V and not 5V. it really dosent matter if the amp's differ (would only affect the charging time)."
260,23-Aug-2014,HP Slate 7 Voice Tab,1,"This product is not as per specification that Flipkart is showing,making fool to the customer, just beware while shopping from flipkart.Never buy from flipkart it sucks like anything. Better to buy from retail shop there atleast if some thing goes wrong u can directly catch the person but here only frustration you will get daily customer care calling and n number of explainations and end result is waste of time and your money gets trapped for 20 to 30 days. choice is yours!!!!!!!!!!!!!!!!!!!!!!"
261,23-Aug-2014,HP Slate 7 Voice Tab,2,"1) flipkart not delivery to location .  2) HP slate 7. Sim network quality is very poor.  3) camara, video play, sound, battery gud  4)flipkart ecart logistics godawon parsal hadaling very poor"
262,22-Aug-2014,HP Slate 7 Voice Tab,1,"my order id is OD40812188784, it was defected product. head phone not worked and mobile network goan automatically . network come back after switch off - on of the device every time. when i want to raise for return your online return key does not worked."
263,22-Aug-2014,HP Slate 7 Voice Tab,3,first youse impression good tab .in 12899 .delivery in just two days ........   a. Good Finish b. Decent screen resolution c. 1GB RAM d. Quad core process or with GPU built in ( Tested with couple of games and performance is pretty good) e. GPS is pretty accurate and able to capture signal pretty fast f. Front firing speakers audio is pretty good g. Audio through headset is decent h. Nice power adapter is provided for external charging and can be charged through USB i. Product lives by the brand HP j. Pretty sleek and good finish
264,21-Aug-2014,HP Slate 7 Voice Tab,5,"Here is my overall Feedback on the shopping experience and the product.  1. The ease of shopping on the flipkart website is simply great. Why ? This is the only website where the filter options work amazing. It lets you choose the best product according to your budget and needs. I went to multiple websites to check the offers but flipkart was the place where I felt comfortable making the decision to order the product. Also would like to comment on WSRetail. This is my suggestion to all, especially if you are planning to buy a mobile or a tablet, go for products from WSRetail. There customer service is amazing. I received the product in just 3 days time.  2. Now about the product, the tablet is good. You can go for it if your budget is less than 15K. If your budget is more than that, then there are many other good options.  3. Touch screen is very good (4/5), 16 GB internal memory (5/5), WIFI and Bluetooth work amazing (5/5), Dual SIM (5/5), Primary Camera (4/5), Secondary Camera (3/5), HD Video Recording (5/5), Battery life does depend on usage, but it is good (4/5).  Thank you. Hope my feedback will be useful."
265,20-Aug-2014,HP Slate 7 Voice Tab,4,"HP Slate 7 Voice Tab It is best at this price. Poor camera quality, but other features are good. Front firing speakers are nice. Way better than Lenovo and Dell in this price range."
266,20-Aug-2014,HP Slate 7 Voice Tab,5,"The product is awesome, though it took time for me to get accustomed to it. The quad-core processor and 1 GB of RAM, provides seamless browsing, gaming. The 7 inch rich display is awesome. Camera is quite good. Done smooth voice calling without call drop . Battery life is good as compared to other tablets.Audio through headset is decent. The tab is very sleek. Plays HD videos without any kind of lag. It has both 2G/3G support, but I was confused at the first go, then i confirmed SIM2 is only for 2G, SIM1 is for both 3G/2G. I had seen a review about 3G connection, they need to check the sim slot they are using and check with the network provider."
267,19-Aug-2014,HP Slate 7 Voice Tab,1,1)The item I ordered had promised that there is a LED flash In primary camera.But the product delievered to me doesnt has the same. 2)The ear phone supplied with the product doesnt has volume in right ear piece. 3)Flipkart has promised that the product would be delivered shortly byt it was delevered after 10 days.
268,16-Aug-2014,HP Slate 7 Voice Tab,5,"First of all, i got tab delivered in 3 days of ordering, 3 days including 15th aug holiday(so 2 days)  About Tab voice7  Superb Built Quality. Its Screen is crisp clear.Has 2 front speakers which deliver considerably good sound. A bit louder than phones.  Initially i thought there is prob in touch screen, but it was just the screen gaurd( has to be changed. Really pathetic screen guard)  Pros: 1) Built Quality 2) Screen Quality 3) Sound 4) Calling capability with dual sim support(Sim 1 is micro & Sim2 is mimi) 5) Average cameras (5+2)mp 6) Has 2A charger & headsets in box  Cons:  1) No Android version update available yet. 2) Lock & Volume rocker keys are unusually at left side making them uncomfortable to use.  I have used it for just a day or two. After a month's use il post full review."
269,16-Aug-2014,HP Slate 7 Voice Tab,5,bought so many stuffs from this dealer . Very quick response. and delivery within 48 hours.....keep it up.....good work
270,12-Aug-2014,HP Slate 7 Voice Tab,4,first i would like to thanx to flipkart and ws retail for their quick and accurate service. very nice product at range of 15k. i am using this tab since 15 days. i feel free and comfort when i browsing. its' only drawback is poor network signal receiving and no flash to camera.
271,08-Aug-2014,HP Slate 7 Voice Tab,4,"Excellent service by Flipkart . Great product , Good display , decent looks . Got this delivery very fast . Good job by Flipkart"
272,06-Aug-2014,HP Slate 7 Voice Tab,4,I am satisfied with this tablet......but one thing is case or cover also u can provide...sound system is also feeling superb..
273,06-Aug-2014,HP Slate 7 Voice Tab,4,After using this device from last 45 days I am writing this review.  Pros:  1:Nice look 2:Graphics is good. 3:Good sound 4: Memory is enough for medium level user.  Overall good for average phone user.  Cons:  1: Case is not available in market. You will have to purchage adjustable case. 2: Battery issue. This issue is found in all smart phones. 3: Little bit issue with internet. 4: Sometime found issue with using internet with sim 2. Need to boot after setting.
274,05-Aug-2014,HP Slate 7 Voice Tab,4,this tab is good enough for a medium level users. sound is a bit low comparatively..that's the only main disadvantage i felt using this tab...  rest all features seems to be good enough to satisfy the expectations...
275,04-Aug-2014,HP Slate 7 Voice Tab,4,.A 1.2GHz quad-core processor with 1GB RAM powers the Slate 7 Voicetab and it seems fast enough to run Android 4.2 Jelly Bean smoothly. Apps open quickly and there was no obvious lag when scrolling through homepages or menus...camera is fine nt impressive......
276,02-Aug-2014,HP Slate 7 Voice Tab,4,"HP Slate 7 Voice Tab is the best tablet you can buy in this price. I got that on Flipkart. Excellent delivery way before its given date. Product is just piece of art. Excellent build quality.   Performance : 7/10 (little lag) Speakers : 9/10 (Front Facing Dual speakers works great) Music : 9/10 (Excellent quality In-Bud HandsFree) Video Playback:10/10 (Very smooth, No buffering delay while fast forwarding 1080P Video) Display: 9/10 (Very Bright and vivid colors) Touch: 8/10 (Very sensitive) Keys: 10/10 (Very classy) Network and call quality: 10/10 (Since a person mentioned the network issue in some review)   There is nothing wrong about this tablet. All this in just 13K 100% Satisfied customer. Thank You HP for making such a beautiful device. Thank You Flip Kart for quickest home delivery."
277,29-Jul-2014,HP Slate 7 Voice Tab,4,"This tab is full value for money in comparison to others in this price range , dual sim telecalling, big boom battery, Good Touch Screen, and also other features like processor etc. Please tell to your sellers that take price carefully , when i ordered this i saw price 13800+ , after two days 12200+ , and then 11700+ I cancelled first two orders in 4 days and save Rs. 1326 aprox.  So be careful and compare prices on all Online shopping Websites............"
278,28-Jul-2014,HP Slate 7 Voice Tab,5,"In one word ""decent""....got all necessary features that could have been provided at this price...only problem...the sound of the front firing speakers could have been a bit louder.I would recommend it."
279,28-Jul-2014,HP Slate 7 Voice Tab,5,"Got the product very quick, amazing battery life, better than Samsung products, was easy to connect to my Bluetooth headset, envious design, excellent back cover"
280,28-Jul-2014,HP Slate 7 Voice Tab,5,"Worth to buy..n in flipkart,price is very low. Light weight and very handy. Quality of making was good. Awesome music play with headset. Battery backup is very good. Has a dashing premium finish/Easy to hold and make calls. Decent Display & has good viewing angles. Front-firing speakers."
281,27-Jul-2014,HP Slate 7 Voice Tab,5,one of the best product I bought frm FlipKart  Worth buying. Quad core processor doesnt slow the device. HD display for movies.. ek dum jabardast.
282,26-Jul-2014,HP Slate 7 Voice Tab,3,"Received this item today with one day delivery guarantee services. I have been using HP products for last 12 years but this item was my first purchase. Though I don't like Samsung products, so I was looking different brand. After 6 months continuous review observing I bought this item but the product is below my expectation. I purchased this item for internet usage on the go but I'm using internet for last 2 hours and found its speed is very slow. Looks is attractive, installed feature is also okay but sound is very poor. I called a friend using this device but the voice was not clear."
283,25-Jul-2014,HP Slate 7 Voice Tab,3,"Before time delivery by flipkart, thank you. Every time have to press the side button for unlocking.. A bit annoying. With flash the camera would have been more useful in low light since in low light image are very indistinctive.. Otherwise OK product by HP. Hard to find perfect sized cover. And 1 big complain... Cannot download free books from play store since no promo code was provided by HP nor flipkart."
284,24-Jul-2014,HP Slate 7 Voice Tab,5,"A nice voice tab to buy. A good product from HP at the reasonable price, as compared to samsung tab neo, Lenovo A3000, and others. Cons-  No flash for camera"
285,23-Jul-2014,HP Slate 7 Voice Tab,3,I have buyed it a few days ago...Initially their was some problem may be that was because of some virus or any thing ...but after i installed antivirus...its perfectly working fine...  I am happy with the product and the over all feature provided by HP in this cost.  Good User Experience.  Will recommend other to got for it :)
286,22-Jul-2014,HP Slate 7 Voice Tab,4,Best Tab and giving good competition to other tabs and i prefer to buy this tab. Better in comparison to Samsung and HCL tab..
287,20-Jul-2014,HP Slate 7 Voice Tab,3,"well, it is a tablet which does everything what a tablet can, I am satisfied with it, but what embarrassing is that its not good for calling at all, although two sim feature with one micro and one normal is quite helpful for net using. There are two speakers which works quite average. IT'S EARPHONE IS PATHETIC, Looks are OK and processors are horrible, although it is a useful tab for those who wants to watch a movie at workplace and listen song with another headphone."
288,20-Jul-2014,HP Slate 7 Voice Tab,5,HP slate 7 is a great phablet based on android 4.2.2. This tab does not support otg directly but if you download otg support software from play store then it will support USB pen drive . There is sufficient hardware for HP slate 7 voice tab .there is all type sensors are placed . so one thing I can say that it is an excellent product within this budget. All modern facilities are present in this HP slate 7 voice tab.
289,16-Jul-2014,HP Slate 7 Voice Tab,5,I order the tab in april I have got these tab in 4 days 2 months I have tested it is good tab I have played asphalt 8 real racing 3 vice city san anndress gt racing 2 etc
290,14-Jul-2014,HP Slate 7 Voice Tab,3,I ordered the item and it was in transit for ever. In between I could lay my hands on the product at reliance digital.The display though HD does not have the vividness that samsung tab4 t231 offers. Also came across many reviews complaining of network issue.The white back did not appeal me looks wise as well.  Hence decided against it and cancelled the order.
291,13-Jul-2014,HP Slate 7 Voice Tab,2,its battery backup and camera not good and battery backup is not working more then 6 7 hours on net and call.
292,12-Jul-2014,HP Slate 7 Voice Tab,3,"It has got everything's good except processor. Its performance is terrible and one cannot play heavy games without any lag. Infact i noticed a lag for HD videos that made me really upset. I downloaded antutu and checked its score.  On antutu benchmark , its score was 12100 which is below average for a tablet.  FYI - Antutu score for Moto g is approx 17000, Dell Venue 8 is approx 22000, Dell Venue 7 is 19000, Digiflip tablet is approx 15000, Google Nexus 7 2013 is approx 20000  So if you are looking for a performance, this is not the one. Request you to research over internet before concluding anything."
293,05-Jul-2014,HP Slate 7 Voice Tab,4,"it is a very nice calling tablet like a mini tv in your pocket .there are many clasic and good specification in this tablet.it is not tablet it is phablet.wow owsma design, looks, spekare ,camera, voice quilety ,slim slots,multi tasking..."
294,04-Jul-2014,HP Slate 7 Voice Tab,5,"I always insist on a quality product and this HP Voice Tab Slate 7 is not a disappointment. Its got good finish. Great features with A 4.2.2 and sufficient hardware support for that.  ONE Great thing about this is its super easy UI, right from the start set up to the guide which can make it easy for 8yr olds to 70yrs grands alike. Thats a plus from HP.   The box contains additions like headset which I was not expecting as part of standard box.  The main contention of 7 inch Tabs out there (esp with HP products like laptops) seems to be the battery life. But with a 7 inch IPS this seems to be universal and best way to save on that battery drain is to disable background data, avoid and switch to airplane mode when not in use and screen brightness. Unfortunately the tab doesnt update to kitkat from 4.2.2. Thats the Big big drawback.  I'm impressed with the Flipkart service that delivered it before the deadline with a day to spare."
295,03-Jul-2014,HP Slate 7 Voice Tab,4,It is a good product and worth the money's buy. the item is working fine. the delivery was at a great speed and very neatly packed for the safety of a sensitive / delicate device. India has a last mile problem and flipkart has resolved this. A good bridge will be built but the debris will be lying on either ends for years together.
296,02-Jul-2014,HP Slate 7 Voice Tab,5,"stylish look, nice battery back up, smooth nice no lag, comfort with hands every thing super"
297,02-Jul-2014,HP Slate 7 Voice Tab,3,"as a tablet very good, i even got 10 % discount for my credit card. as mobile quiet difficult to hand because of size."
298,01-Jul-2014,HP Slate 7 Voice Tab,4,I bought this slate7 on one week back. And i share my experience what i observed with in this week. I think it will helpful to the other who interested to buy this tablet.  Pros: Performance was good.  Excellent resolution.  Most suitable to watch movies and playing games.   Cons: Camera is not upto the mark.  Heating problem( if you play games for long time).
299,30-Jun-2014,HP Slate 7 Voice Tab,4,"Good deal with flipkart apart from this product is good not excellent, good looking tab in this budget"
300,29-Jun-2014,HP Slate 7 Voice Tab,5,As I have got the product in a Good deal! It's worth the price for the config. Yes obviously Rear camera without the flash is not that beneficial. But again it worth the price and its awesome look 'n' feel!
301,29-Jun-2014,HP Slate 7 Voice Tab,4,"Good tablet. little pricey considering the fact that similar configurations of other brands available with lesser price. Call voice quality not the best. However, it is a good tablet, with sleek design and providing all that is required by me. It satisfied me with overall performance as per my need. One may have this tab in its belongings. GOOD Tab from HP."
302,25-Jun-2014,HP Slate 7 Voice Tab,5,"The good: A very decent product at this price range - good look and feel. A premium feel of the product is what I like about the tab. Speakers are nice too.  Not so good: Screen is average - nothing special, I feel."
303,19-Jun-2014,HP Slate 7 Voice Tab,3,"But product not deliver on time,plus no applique for delay in delivery. Hope they will work on it soon"
304,17-Jun-2014,HP Slate 7 Voice Tab,3,"A very quick and safe delivery by Flipkart like always. Overall the HP Tab is very good and surely it's a value for money.  Pros:- 1. Battery backup is very good. 2. Very good finishing. 3. Dual Sim. (GSM GSM) 4. Good choice for storing a moderate amount of media. 5. High-resolution display. 6. GPS- able to capture signal very fast. 7. Audio is pretty good.  Cons:- 1. Charge time 6-8 hrs. just restart this shit and 10% of battery is drained out.  2. HP Case/ cover is not easily available in market. 3. Back cover quality is also poor 4. Camera quality is not up to the mark (photos in low light).  5. Heating is also a problem in this product. 6. Does not support OTG. 7. This tab have only 950 MB RAM , not 1 GB"
305,16-Jun-2014,HP Slate 7 Voice Tab,1,"Its really good in delivering right product, also customer care listen your problem. Going good. keep it up."
306,12-Jun-2014,HP Slate 7 Voice Tab,4,A good product for the price! No complaints on the tab but some minor points 1. Has 2 sim slots. The 3G one is a microsim slot. so the options become limited. 2. it is available only in white and so smudges are easily visible.  overall agood buy.
307,01-Jun-2014,HP Slate 7 Voice Tab,5,"Hp slate 7 is better than cheap Samsung tabs  Good finishing and design is very nice, with good calling both 2g and 3g, good gaming experience, full HD video, 16b gb, quad core ... what else....   JUst go for it"
308,31-May-2014,HP Slate 7 Voice Tab,5,I bought HP Slate 7 Voice Tab from Flipkart. For a great price I purchased this Tab. With almost all features. Best in the market.
309,28-May-2014,HP Slate 7 Voice Tab,4,"This is all in one package, dual sim, 2G,3G, 2 cameras, large screen, etc. Couldn't ask for more This tablet is worth an investment. Only con is its very delicate, so you need to buy thick case for it."
310,26-May-2014,HP Slate 7 Voice Tab,1,Please don't buy this tab if you are thinking you can connect your existing data card 3G/2G because this tab does not support OTG connection you can not connect your pen drive from this tab.  There are many tabs with low cost from HCL and many other companies so go for it because they all support these features and have much better battery from this!   I am regretting after buying this tab on the wrong info. given by flipkart.
311,26-May-2014,HP Slate 7 Voice Tab,5,"No flip Cover. Issue with display. Touch screen is not good, touch does not work in few places of the screen."
312,25-May-2014,HP Slate 7 Voice Tab,4,"Everything goods but i just little disappointment the camera quality. But Display, Sound, Performace is very good.  Good Product.  and deleverey service is too good by flipkart... Its just delevered within one and half day....."
313,24-May-2014,HP Slate 7 Voice Tab,5,"This HP Slate 7 which i am presently using is superb. Its clarity, camera and other features are mind blowing. Worth buying it. Thanks HP for such cool and stylish mobile."
314,22-May-2014,HP Slate 7 Voice Tab,4,"It is very good product by HP, having good camera as in tab , dual sim, sound clarity, performance... after all, nice product in this price range."
315,22-May-2014,HP Slate 7 Voice Tab,5,"Really good buy and some minor drawbacks but its not a big issue.  Screen Resolutions is good. Sound is pretty fine. Wi-fi range is also good. Can't play High end games. Camera Quality is not up to the mark, no flash.  Overall, its decent device."
316,22-May-2014,HP Slate 7 Voice Tab,5,Nice feature and specification..!! specially 3G wireless connectivity and price was really affordable RS : 14199.
317,21-May-2014,HP Slate 7 Voice Tab,5,This tab is perfect and according to my expectation. I can't imagine that hp can give such a great tab which leaves all the laptops and tablets far away. It's a great tab and I personally recommend it to everyone. Also I am going to purchase two more for my brothers.
318,20-May-2014,HP Slate 7 Voice Tab,2,"tab was not upto the expectations, returned it due to charging problems. i noticed lags even during scrolling through the apps. not able to play a single game smoothly. processor may be 1.2 ghz quadcore but it is ancient for today's world.  speaker is not good at high volumes.  i now opted for dell venue 7 3g tab, very very datisfied with the dell venue tab its just awesome."
319,17-May-2014,HP Slate 7 Voice Tab,4,"Awesomr product from HP..... Hp is better known for laptops . But this time its a tablet .i.e. Hp slate 7 voice tab.   Very well designed tablet , awesome look and have great facilities.. at the Range varies . i bought it a week ago . at rs. 18000.. when i buyed it .. i found that at his range in market this hp slate 7 voice tab have more features than any one... whether it is samsung galaxy tab 3.. or other tablets.t  Staring from its features , i would like to say that all the features that a man needs.. 1. Quad core processor  2. android 4.2.2 jelly bean that is sufficient.. 3. Internal storage 16 Gb which is already huge 4. Not built for gaming purpose. it does not give a feeling that we gamers want. 5. camera quality is not upto that mark. at low light it starts blurring 6.. Hd playback and Hd recording is provided 7. Nice touch..   But due to lack of some features it loses its rating in India... But at this range . This hp slate 7 voice tab is wonderful and great tablet.. which is fit for a beginner... Look wise it is also good.. fine mat finsh at back .. logically made.. VERY NICE TAB FROM HP"
320,17-May-2014,HP Slate 7 Voice Tab,5,It worth considering it  very well designed tab and reliable no issue since 15 day i am using it. i didn't purchase it through flipkart but i am totally satisfied with its performance
321,14-May-2014,HP Slate 7 Voice Tab,1,I am very happy with flipkart delievery. The product came before the given delievary date and the hp slate voice tab 7 works very fastly have a good camera but i am nt satisfied with battery it has very low capability
322,12-May-2014,HP Slate 7 Voice Tab,5,"its a g8 tab at this price without thinking anymore go for it,,,,,,, i got it today frm flipkart nd found that there is no obstacle to use it. its performance is quite good and satisfacory.."
323,07-May-2014,HP Slate 7 Voice Tab,5,"Hi  I was eagerly waiting for HP to release phones. when i used slate 7, for 1st few days i felt it very huge, but after i got used to it, i am feeling proud to use it.  Its 1 month now and am find very easy to use it.  Its very slim, and performance is superb.  I recommend for everyone."
324,06-May-2014,HP Slate 7 Voice Tab,5,Its an awesome phone it has awesome gaming experience. Touch is better sensative . its every thing is awesome but you might not find any flip cover for this ... That's it but its awesome
325,05-May-2014,HP Slate 7 Voice Tab,5,A very quick and safe delivery by Flipkart like always. Overall the HP Tab is very good and surely its a value for money.   Pros:- 1. Battery backup is very good. 2. Very good finishing. 3. Dual Sim. (GSM GSM) 4. Good choice for storing a moderate amount of media. 5. High-resolution display. 6. GPS- able to capture signal very fast. 7. Audio is pretty good.  Cons:- 1. A Little heavier. 2. 1GB RAM is not sufficient. 3. The Camera lacks flash. 4. Camera quality is not as expected. 5. Could have provided a Book Case Or Cover.  Overall I am satisfied with this Tab from HP and surely I would like to recommend it to others.
326,04-May-2014,HP Slate 7 Voice Tab,5,This is a great product. I would say it is a must buy Voice Tab. Over all experience with flipkart and this purchase is great.
327,02-May-2014,HP Slate 7 Voice Tab,4,"My experience using the tablet has been great. The touch can become a problem once in a while needing an additional touch or few such. I haven't had any dissappointments in trying to use it as mostly as an e-book reader and a navigational guide and sparingly as a multimedia device. Inability to share files via Bluetooth from the preloaded HP file manager app would have been one, if play did not throw a free and more comprehensive alternative (x-plore).  Sometimes I wish the apps launched quicker and I switch faster between them. But that is not a dampener, especially after the device survived an accidental fall in the first week of my use like a charm and not a scratch!!  To sum up, I like my ware for the limited uses for which I employ it. And it does well when I tread beyond my staple for it."
328,28-Apr-2014,HP Slate 7 Voice Tab,4,"its a great piece with the price, only thing no case cover is available in the market also in with HP. please tell if any one find that suits 7 voice tab."
329,27-Apr-2014,HP Slate 7 Voice Tab,1,"games like asphalt 8 ,eternity warriors dont even load ..... dont go for it ..... for gaming just go for tegra note ...."
330,26-Apr-2014,HP Slate 7 Voice Tab,5,"I really want to have this, But If it was in 10000, I will definitely buy this. That is all I have to say for now."
331,26-Apr-2014,HP Slate 7 Voice Tab,5,"At this price, the one can get in the market. a genuine product by a genuine company and delivered with stipulated period by a genuine online megastore. The product is working well and no basic hanging problems like other mobile phones."
332,25-Apr-2014,HP Slate 7 Voice Tab,3,"in this price band, its more than anything comparable  but got himself   super-cons like the camera,inaccessibility of basic phone functions  good thing is built,front cam,response,battery ... enough for any student"
333,21-Apr-2014,HP Slate 7 Voice Tab,1,The tab is pretty good for the price.... but i seem to have a problem with the network connection...it's quite low
334,18-Apr-2014,HP Slate 7 Voice Tab,5,"Pros : Good deaign, slim,lightweight,good processor, no interminnent hanging, low price,clear sound with headphone, good baterray life  Cons :  vedio resolution is little bit low, does not differ if you compare with the product in same price band"
335,13-Apr-2014,HP Slate 7 Voice Tab,4,"Terrific value for money, excellent battery life and touch sensitivity. speaker volume is a drawback. HP carry case needs to be a standard accessory."
336,12-Apr-2014,HP Slate 7 Voice Tab,1,I purchased this product on April 1st and i am facing charging issues. When i put charger it is not charging but the battery alone is heating very high.
337,08-Apr-2014,HP Slate 7 Voice Tab,4,"NOTE: I did not purchase this product from flipkart. But purchased from HP eshop. Build quality is very good. Normal battery life as is the case with every android device. At this price tag and configuration, this is awesome device and that too from BIG brand HP. Touch is really smooth. Made for multitasking as it comes up with 1.2 GHz Quad Core Processor. I would rather use rear camera than front one.   Drawback: Average camera capability with 5MP cam at front, since it's without LED. Hard to find case/covers and screen guards for this. I am still struggling in local shop and will compromise on local covers now."
338,08-Apr-2014,HP Slate 7 Voice Tab,5,"Good Display , best Graphics, Nice look, Rich video quality, Camera upto best. Best thing in 17000. Please go for this with your closed eyes."
339,07-Apr-2014,HP Slate 7 Voice Tab,4,The product is good. We can trust on this.The product is best at the price range.one mini 3g/2g sim slot.One Normal sim 2 g slot...Good going. :)
340,06-Apr-2014,HP Slate 7 Voice Tab,4,Is this tablet supportable of video call.and can it be portable always in packet... ...............................................
341,05-Apr-2014,HP Slate 7 Voice Tab,4,"Great Tab...Value for Money, Delivery is excellent, it's delivered before the expected date. Camera Quality is poor( but can't expect best quality in Tab of 5 + 2 MP on Rs. 16K) Sound Quality is good compared with any other Tab in same range of money.  Nice Product...am happy with this and quick delivery."
342,04-Apr-2014,HP Slate 7 Voice Tab,4,"At the instant I received this tablet, all friends got crazy by it's looks Really premium look performance is also nice, sound quality of speakers is amazing and headphones - ultimate quality also appreciable display Camera is Just Ok, Noisy even in normal light.Front camera is also slow.  except camera this tablet is bang for the buck. giving 4 stars just because of camera otherwise it would worth 7 stars"
343,02-Apr-2014,HP Slate 7 Voice Tab,5,"HP slate 7 is worth buying at this cost (under 16k). I really enjoy this product and would definitely suggest this product to all known to me. Its simply excellent, to say. Flipkart did a fantastic job in delivering the product on time"
344,31-Mar-2014,HP Slate 7 Voice Tab,1,"Today I had a live demo of this HP Slate 7, but this product is very bad if you want to use against the sunlight. Brightness is very low. Looks like a night mode in full Brightness.  So, for someone who cares about eyes this is the best otherwise dont go for this.  Finally, I didn't expect this kind of product from HP"
345,30-Mar-2014,HP Slate 7 Voice Tab,4,1) Does it support external pen drive?  2) can we transfer apps from tablet to SD Card? 3) Does it support 3g video call? Plz tell me
346,29-Mar-2014,HP Slate 7 Voice Tab,4,"It is an awesome tablet but the question is how much storage is available after installing many apps and games. If this tablet supports installing or transferring apps to SD cardthen it will be a complete product. If someone has bought it please add it in their review. Else specs are completely awesome and Galaxy Tab 3 & inch or Neo sucks in comparison to this one,"
